0.0,0.0,2007.2630957510953,0.0,2454.6304220361826,0.0,0.0,99.12005358474197,80.09765603081847,0.0,1188.1027187657137,0.0,2403.2383549044093
0.0,0.0,1394.7369042488958,0.0,0.0,0.0,0.0,0.0,55.658192875493796,0.0,826.1905776351141,0.0,1670.1564893778332
0.0,0.0,0.0,0.0,1354.3695779638074,0.0,0.0,55.143928508400144,44.24129148647427,0.0,655.4175873190053,0.0,1324.6018869403254
2197.3578366696215,1533.8748952519077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0020618045744,0.0,0.0,1834.235070201167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.736017906857445,9.494125793689896,0.0,139.73847077358326,0.0,282.00326877741753
218.71186692435816,152.55735369215074,0.0,202.76645750461688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.06537291785422,0.0,0.0,77.05431150635548,0.0,0.0,5.890634500399994,0.0,0.0,0.0,0.0,0.0,0.0
169.11482731662286,118.12672501990055,0.0,156.5386385609506,0.0,0.0,13.248181200968949,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974.3239289239236,679.8914892253404,0.0,904.3221906984139,0.0,0.0,72.74941140590057,0.0,12.322673707891102,125.56050974643476,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094.4241054430163,1462.5495368106858,0.0,1944.0833315284772,0.0,0.0,155.11177289272956,0.0,26.18606010563183,269.4394902535638,391.55064550657494,0.0,0.0
